time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.1800000000000024,0.192285255247,-0.777501573822,18.7354637665,6.15667766855,0.107505117125,0.0,-0.567638761534,-1.09702982153,5.29173736055,-0.100847467761,0.106279891173,0.0,493.7133318942279,493.8586785300525,493.02297944765326,494.41374497517796
3.2400000000000024,0.156392036287,-0.845471226477,19.0519887952,6.15054879412,0.113727504351,0.0,-0.62933255269,-1.16913488751,5.25903780154,-0.10488224199,0.0979917288704,0.0,424.7785987140059,424.07701398810616,424.9262776502965,424.5706009026725
3.3000000000000025,0.116804366737,-0.917741834342,19.3655790022,6.14494948672,0.11929337295,0.0,-0.690731281125,-1.24037144375,5.19406034156,-0.0767910967248,0.0794558141114,0.0,414.15978015740615,412.53377789379545,412.9662108790669,415.4286084474023
3.3600000000000025,0.0729826443636,-0.994904650299,19.6790607616,6.14032687861,0.124307241332,0.0,-0.770421852098,-1.33211501084,5.25481629394,-0.0775527463128,0.0907196522427,0.0,454.23504646422543,455.143056331203,454.9998064273577,454.9342629258748
3.4200000000000026,0.0248264975811,-1.07703997325,19.9918557365,6.13538339779,0.129547291085,0.0,-0.835225592616,-1.40613340035,5.17185419679,-0.0944367936635,0.0795237396878,0.0,408.2512074035815,407.25783498197836,409.9225096644291,408.41276688273547
3.4800000000000026,-0.027725840032,-1.1641804014,20.3028851232,6.1297620471,0.133865435449,0.0,-0.916913954867,-1.49902943767,5.19541576113,-0.0922354196525,0.0492153664362,0.0,445.50121951525256,443.0194283986662,443.32460759992074,443.49802948165075
3.5400000000000027,-0.0852034237012,-1.25694143125,20.6149314293,6.12408832298,0.136850574147,0.0,-0.99925155942,-1.59348366636,5.20582187618,-0.0996725688875,0.0508047791819,0.0,440.4202814355451,440.5533155034839,440.5815703272084,439.95841957076914
3.6000000000000028,-0.147553521029,-1.35533200495,20.9266895591,6.11773929963,0.139305631033,0.0,-1.07933936916,-1.6867217172,5.1859364954,-0.122395823334,-0.00275431003688,0.0,432.8199065798449,428.2884395907532,432.62164258485024,430.69320441352687
3.660000000000003,-0.214549952,-1.45920518928,21.2358810149,6.11052549054,0.138923470796,0.0,-1.15388748458,-1.77632743019,5.12050064806,-0.116220630627,-0.0148109911125,0.0,415.8349244255124,414.7773092672242,416.56998187672974,417.09562227928336
3.720000000000003,-0.286832634699,-1.56958543812,21.5468985728,6.10323239277,0.138503454123,0.0,-1.25537300682,-1.9036525388,5.24584674979,-0.135204169699,0.00526334542492,0.0,476.6683580972989,478.2002883217123,477.9577927754347,476.4960704116472
3.780000000000003,-0.365110902043,-1.68765198148,21.8647602962,6.09481084315,0.138931583455,0.0,-1.35385760985,-2.03263497091,5.34867327135,-0.153420241512,0.0106390814788,0.0,472.53650003160465,472.9506771117809,472.78561792697036,471.36246013656535
3.840000000000003,-0.449165229799,-1.81344311497,22.1877275526,6.08553127739,0.139360409087,0.0,-1.44794557986,-2.16121517824,5.41615494586,-0.157257209305,-0.000957915669295,0.0,463.23011699833813,462.31700848312204,464.1135267282237,463.7907059640793
3.900000000000003,-0.538519534105,-1.94663505877,22.5122227863,6.07674000752,0.138998838805,0.0,-1.53051600784,-2.27928282581,5.40004443594,-0.130872159476,-0.0188226251233,0.0,438.88928431990325,437.4038218434008,437.10633580582976,439.27907502819977
3.960000000000003,-0.633598251972,-2.08820977622,22.8411516316,6.06859951975,0.137760426787,0.0,-1.63851054091,-2.44056894087,5.56297994556,-0.147599266584,-0.0245482206622,0.0,494.7220906242129,494.30032107314184,494.8759546263121,493.62776999675367
4.020000000000002,-0.735024566153,-2.23948925976,23.1790533017,6.05983759697,0.136847846114,0.0,-1.74212719394,-2.60284433851,5.6992040122,-0.143072033564,-0.00111090927549,0.0,488.02462408181145,489.77127793882454,489.0759059977201,489.39521398935653
4.080000000000001,-0.841833256973,-2.3993666535,23.5192445117,6.05109662775,0.136404706592,0.0,-1.81818025317,-2.72713167585,5.64037439658,-0.151487824489,-0.0244903408848,0.0,430.62458007851063,428.6419341478933,430.602627327308,429.8692278590874
4.14,-0.95316618784,-2.56679286965,23.85563129,6.04150223223,0.134482878903,0.0,-1.89283464747,-2.85452087052,5.57242537055,-0.187546548058,-0.0547232437704,0.0,427.7169910670628,425.13312709072187,429.4005875927608,426.3031222827022
4.199999999999998,-1.06945747913,-2.74293854917,24.191563629,6.02988283575,0.131241014675,0.0,-1.98317945065,-3.01798197761,5.62445937695,-0.210085373202,-0.0526819705253,0.0,465.90512994568877,466.06294503118716,468.1303178021025,466.3376172131027
